FighterId,FirstName,LastName,Nickname,WeightClass,BirthDate,Height,Weight,Reach,Wins,Losses,Draws,NoContests,TechnicalKnockouts,TechnicalKnockoutLosses,Submissions,SubmissionLosses,TitleWins,TitleLosses,TitleDraws,CareerStats.FighterId,CareerStats.FirstName,CareerStats.LastName,CareerStats.SigStrikesLandedPerMinute,CareerStats.SigStrikeAccuracy,CareerStats.TakedownAverage,CareerStats.SubmissionAverage,CareerStats.KnockoutPercentage,CareerStats.TechnicalKnockoutPercentage,CareerStats.DecisionPercentage,CareerStats
140000527,Darrick,Minner,,Featherweight,1990-04-28T00:00:00,67.0,145.0,69.0,25.0,11.0,0.0,0.0,2.0,5.0,34.0,12.0,0.0,0.0,0.0,140000527.0,Darrick,Minner,8.6,101.1,3.6,10.8,0.0,0.0,0.0,
140000528,Lucrezia,Ria,,Women's Flyweight,1992-06-24T00:00:00,69.0,125.0,67.0,8.0,2.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,140000528.0,Lucrezia,Ria,9.7,72.4,2.4,0.0,0.0,0.0,0.0,
140000529,Marilia,Santos,Chocolate,Women's Flyweight,1992-12-10T00:00:00,64.0,125.0,68.0,10.0,4.0,0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,140000529.0,Marilia,Santos,10.5,83.5,2.4,2.4,0.0,0.0,0.0,
140000530,Omar,Morales,Venezuelan Fighter,Featherweight,1985-10-17T00:00:00,71.0,145.0,73.0,10.0,1.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,140000530.0,Omar,Morales,8.1,53.6,0.7,0.0,0.0,0.0,28.1,
140000531,Harvey,Park,Fightbot,Lightweight,1986-03-22T00:00:00,72.0,155.0,70.5,12.0,3.0,0.0,0.0,11.0,5.0,10.0,0.0,2.0,0.0,0.0,140000531.0,Harvey,Park,9.0,77.2,0.0,0.0,0.0,0.0,0.0,
140000532,Kazula,Vargas,Kazula,Lightweight,1985-08-15T00:00:00,68.0,155.0,71.0,10.0,4.0,0.0,0.0,14.0,0.0,7.0,2.0,0.0,0.0,0.0,140000532.0,Kazula,Vargas,4.4,76.1,1.9,0.0,0.0,0.0,0.0,
140000533,Raphael,Pessoa,Bebezao,Heavyweight,1989-03-09T00:00:00,75.0,264.0,78.0,10.0,2.0,0.0,0.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,140000533.0,Raphael,Pessoa,5.1,41.7,0.0,0.0,0.0,0.0,12.9,
140000534,Ciryl,Gane,Bon Gamin,Heavyweight,1990-04-12T00:00:00,76.0,247.0,81.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,140000534.0,Ciryl,Gane,13.4,83.7,2.6,1.7,22.1,22.1,22.1,
140000535,Aleksei,Kunchenko,Wolverine,Welterweight,1984-05-02T00:00:00,68.0,170.0,70.0,20.0,2.0,0.0,0.0,20.0,0.0,2.0,0.0,12.0,0.0,0.0,140000535.0,Aleksei,Kunchenko,8.7,68.5,0.6,0.0,0.0,0.0,14.0,
140000536,Oskar,Piechota,Imadlo,Middleweight,1990-01-24T00:00:00,72.0,185.0,76.0,11.0,3.0,1.0,1.0,12.0,2.0,12.0,5.0,2.0,0.0,0.0,140000536.0,Oskar,Piechota,7.9,80.7,1.5,3.6,14.9,14.9,14.9,
140000537,Rodolfo,Vieira,The Black Belt Hunter,Middleweight,1989-09-25T00:00:00,72.0,186.0,73.0,7.0,1.0,0.0,0.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,140000537.0,Rodolfo,Vieira,4.0,65.9,10.8,3.7,0.0,0.0,0.0,
140000538,Ilir,Latifi,The Sledgehammer,Light Heavyweight,1983-07-28T00:00:00,70.0,247.0,73.5,15.0,8.0,0.0,1.0,12.0,10.0,14.0,0.0,0.0,0.0,0.0,140000538.0,Ilir,Latifi,4.8,62.8,4.8,1.0,19.3,19.3,12.9,
140000539,Humberto,Bandenay,,Featherweight,1994-09-04T00:00:00,71.0,145.0,71.5,14.0,7.0,0.0,1.0,12.0,2.0,14.0,10.0,0.0,0.0,0.0,140000539.0,Humberto,Bandenay,5.3,64.6,6.9,1.1,10.8,10.8,0.0,
140000540,Eduardo,Garagorri,,Featherweight,1989-05-28T00:00:00,69.0,145.0,70.0,13.0,2.0,0.0,0.0,10.0,0.0,14.0,5.0,0.0,0.0,0.0,140000540.0,Eduardo,Garagorri,8.2,79.1,1.1,0.0,0.0,0.0,10.3,
140000541,Karl,Reed,,Light Heavyweight,,77.0,205.0,78.0,6.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,140000541.0,Karl,Reed,4.9,69.4,2.5,0.0,0.0,0.0,0.0,
140000542,Julius,Anglickas,,,1991-07-23T00:00:00,75.0,205.0,0.0,9.0,1.0,0.0,0.0,7.0,0.0,10.0,2.0,2.0,0.0,0.0,140000542.0,Julius,Anglickas,11.0,121.2,10.7,2.7,0.0,0.0,0.0,
140000543,Ray,Rodriguez,The Judge,Featherweight,1987-12-10T00:00:00,67.0,145.0,71.0,16.0,7.0,0.0,0.0,7.0,2.0,12.0,7.0,0.0,0.0,0.0,140000543.0,Ray,Rodriguez,3.0,49.4,5.5,0.0,0.0,0.0,0.0,
140000544,Tony,Gravely,,Bantamweight,1991-09-28T00:00:00,65.0,135.0,69.0,20.0,6.0,0.0,0.0,12.0,0.0,7.0,12.0,5.0,0.0,0.0,140000544.0,Tony,Gravely,8.8,85.6,13.4,1.8,0.0,0.0,9.2,
140000545,Sarah,Alpar,Too Sweet,Women's Bantamweight,1991-06-01T00:00:00,64.0,135.0,63.0,9.0,5.0,0.0,0.0,5.0,2.0,5.0,5.0,2.0,0.0,0.0,140000545.0,Sarah,Alpar,5.0,83.4,6.4,1.6,0.0,0.0,0.0,
140000546,Shanna,Young,The Shanimal,Women's Bantamweight,1991-02-20T00:00:00,67.0,135.0,65.0,8.0,4.0,0.0,0.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,140000546.0,Shanna,Young,7.3,89.3,0.0,0.0,0.0,0.0,0.0,
140000547,Brok,Weaver,Chata Tuska,Lightweight,1991-12-05T00:00:00,72.0,164.0,73.0,15.0,6.0,0.0,0.0,5.0,2.0,7.0,7.0,0.0,0.0,0.0,140000547.0,Brok,Weaver,11.4,99.9,1.0,1.0,0.0,0.0,0.0,
140000548,Devin,Smyth,,Welterweight,1995-07-21T00:00:00,70.0,170.0,72.0,9.0,2.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,140000548.0,Devin,Smyth,6.2,105.6,9.5,0.0,0.0,0.0,0.0,
140000549,William,Knight,Knightmare,Light Heavyweight,1988-04-03T00:00:00,70.0,205.0,73.0,9.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,140000549.0,William,Knight,11.2,118.2,9.0,1.1,0.0,0.0,15.4,
140000550,Herdem,Alacabek,,Light Heavyweight,1991-06-07T00:00:00,74.0,205.0,75.0,5.0,1.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,140000550.0,Herdem,Alacabek,9.2,101.7,4.9,0.0,0.0,0.0,0.0,
140000551,Shana,Dobson,Danger,Women's Flyweight,1989-03-30T00:00:00,66.0,125.0,69.0,4.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,140000551.0,Shana,Dobson,8.7,56.6,2.4,0.0,38.6,38.6,0.0,
140000552,Drakkar,Klose,,Lightweight,1988-03-09T00:00:00,69.0,155.0,70.0,11.0,2.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,140000552.0,Drakkar,Klose,9.3,81.9,3.7,0.0,0.0,0.0,55.1,
140000553,Khama,Worthy,The Death Star,Lightweight,1986-10-15T00:00:00,71.0,155.0,74.0,16.0,7.0,0.0,0.0,14.0,14.0,7.0,2.0,0.0,0.0,0.0,140000553.0,Khama,Worthy,9.8,73.8,0.0,1.9,10.4,10.4,0.0,
140000554,Gabriel,Benitez,Moggly,Lightweight,1988-06-15T00:00:00,68.0,155.0,71.0,22.0,9.0,0.0,0.0,12.0,5.0,15.0,5.0,0.0,0.0,0.0,140000554.0,Gabriel,Benitez,10.4,59.6,0.4,2.8,15.4,15.4,15.4,
140000555,Yoel,Romero,Soldier of God,Middleweight,1977-04-30T00:00:00,72.0,185.0,73.5,13.0,5.0,0.0,0.0,17.0,2.0,0.0,0.0,2.0,5.0,0.0,140000555.0,Yoel,Romero,8.2,75.8,3.7,0.0,60.0,60.0,17.2,
140000556,Paulo,Costa,The Eraser,Middleweight,1991-04-21T00:00:00,73.0,185.0,72.0,13.0,1.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,2.0,0.0,140000556.0,Paulo,Costa,10.9,88.4,0.0,0.0,44.1,44.1,11.0,
140000557,Nate,Diaz,,Lightweight,1985-04-16T00:00:00,72.0,170.0,76.0,21.0,12.0,0.0,0.0,10.0,5.0,20.0,2.0,2.0,5.0,0.0,140000557.0,Nate,Diaz,11.0,69.6,2.8,3.4,18.7,18.7,18.7,
140000558,Stipe,Miocic,,Heavyweight,1982-08-19T00:00:00,76.0,233.0,80.0,20.0,3.0,0.0,0.0,22.0,5.0,2.0,0.0,14.0,2.0,2.0,140000558.0,Stipe,Miocic,11.7,81.8,4.6,0.0,60.4,60.4,33.6,
140000559,Daniel,Cormier,DC,Heavyweight,1979-03-20T00:00:00,71.0,236.0,72.5,22.0,3.0,0.0,1.0,15.0,2.0,12.0,0.0,12.0,7.0,2.0,140000559.0,Daniel,Cormier,10.1,81.3,4.4,1.0,47.5,47.5,41.6,
140000560,Phil,Caracappa,,Bantamweight,1992-06-05T00:00:00,68.0,135.0,70.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,140000560.0,Phil,Caracappa,7.0,77.2,2.4,2.4,0.0,0.0,0.0,
140000561,Ricky,Steele,The Karate Kid,Bantamweight,1988-05-26T00:00:00,69.0,135.0,74.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,140000561.0,Ricky,Steele,9.7,109.5,0.0,0.0,0.0,0.0,0.0,
140000562,Mallory,Martin,,Women's Strawweight,1994-01-29T00:00:00,64.0,115.0,63.0,7.0,4.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,140000562.0,Mallory,Martin,9.5,92.5,8.0,1.1,0.0,0.0,0.0,
140000563,Micol,DiSegni,,Women's Strawweight,1987-12-29T00:00:00,63.0,115.0,60.5,7.0,3.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,140000563.0,Micol,DiSegni,11.5,61.8,0.0,0.0,0.0,0.0,0.0,
140000564,Steve,Garcia,Mean Machine,Lightweight,1992-05-22T00:00:00,72.0,155.0,75.0,11.0,4.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,140000564.0,Steve,Garcia,10.3,85.2,1.5,1.5,0.0,0.0,0.0,
140000565,Desmond,Torres,The Tyrant,Bantamweight,1997-01-06T00:00:00,66.0,135.0,69.0,7.0,2.0,0.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,140000565.0,Desmond,Torres,11.4,99.9,0.0,0.0,0.0,0.0,0.0,
140000566,Jamal,Pogues,The Stormtrooper,Light Heavyweight,1995-12-01T00:00:00,75.0,205.0,77.0,7.0,3.0,0.0,0.0,10.0,2.0,2.0,5.0,0.0,2.0,0.0,140000566.0,Jamal,Pogues,7.8,114.6,10.8,0.0,0.0,0.0,0.0,
140000567,Marcos,Brigagao,Ironside,Light Heavyweight,1996-04-01T00:00:00,75.0,205.0,76.0,11.0,1.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,140000567.0,Marcos,Brigagao,7.3,67.0,0.0,0.0,0.0,0.0,0.0,
140000568,Phil,Rowe,The Fresh Prince,Welterweight,1990-07-18T00:00:00,75.0,171.0,80.5,7.0,3.0,0.0,0.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,140000568.0,Phil,Rowe,11.9,92.6,2.8,0.0,0.0,0.0,0.0,
140000569,Leon,Shahbazyan,,Welterweight,1995-11-18T00:00:00,76.0,170.0,74.5,7.0,2.0,0.0,0.0,2.0,5.0,14.0,0.0,0.0,0.0,0.0,140000569.0,Leon,Shahbazyan,15.1,80.9,3.5,0.0,0.0,0.0,0.0,
140000570,TJ,Brown,Downtown,Featherweight,1990-05-22T00:00:00,69.0,147.0,72.0,14.0,8.0,0.0,0.0,10.0,7.0,14.0,7.0,0.0,0.0,0.0,140000570.0,TJ,Brown,7.7,65.8,11.7,1.0,0.0,0.0,0.0,
140000571,Dylan,Lockard,,Featherweight,1992-05-19T00:00:00,69.0,145.0,72.0,6.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,140000571.0,Dylan,Lockard,3.1,82.0,5.5,2.8,0.0,0.0,0.0,
140000572,Dustin,Joynson,,Heavyweight,,77.0,236.0,78.0,5.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,140000572.0,Dustin,Joynson,7.8,83.1,0.0,0.0,0.0,0.0,0.0,
140000573,Ben,Sosoli,Combat Wombat,Heavyweight,1989-12-10T00:00:00,72.0,264.0,72.5,7.0,3.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,140000573.0,Ben,Sosoli,5.5,48.5,0.0,0.0,0.0,0.0,0.0,
140000574,Peter,Barrett,Slippery,Featherweight,1986-08-10T00:00:00,70.0,145.0,73.0,11.0,5.0,0.0,0.0,11.0,2.0,5.0,7.0,0.0,0.0,0.0,140000574.0,Peter,Barrett,10.0,94.5,3.3,0.0,0.0,0.0,0.0,
140000575,Sang Hoon,Yoo,The Korean Assassin,Lightweight,1990-01-18T00:00:00,72.0,155.0,74.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,140000575.0,Sang Hoon,Yoo,11.9,103.4,2.4,2.4,0.0,0.0,0.0,
140000576,Kailan,Hill,,Middleweight,1994-12-01T00:00:00,73.0,185.0,77.0,4.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,140000576.0,Kailan,Hill,6.2,82.5,7.2,0.0,0.0,0.0,0.0,
140000577,Impa,Kasanganay,Tshilobo,Middleweight,1994-01-17T00:00:00,71.0,185.0,75.0,8.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,140000577.0,Impa,Kasanganay,12.8,76.9,3.4,0.0,0.0,0.0,17.2,
140000578,Teddy,Ash,,Middleweight,1989-12-27T00:00:00,73.0,185.0,73.0,14.0,5.0,0.0,0.0,15.0,5.0,2.0,2.0,0.0,0.0,0.0,140000578.0,Teddy,Ash,11.2,95.1,0.0,0.0,0.0,0.0,0.0,
140000579,Dusko,Todorovic,Thunder,Middleweight,1994-05-19T00:00:00,73.0,185.0,74.0,10.0,1.0,0.0,0.0,14.0,2.0,7.0,0.0,0.0,0.0,0.0,140000579.0,Dusko,Todorovic,11.5,96.9,1.3,0.0,14.0,14.0,0.0,
140000580,Karol,Rosa,,Women's Bantamweight,1994-12-30T00:00:00,65.0,135.0,67.0,14.0,3.0,0.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,140000580.0,Karol,Rosa,11.9,81.0,4.8,0.0,0.0,0.0,27.3,
140000581,Lara,Procopio,,Women's Flyweight,1995-11-14T00:00:00,64.0,125.0,67.5,7.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,140000581.0,Lara,Procopio,10.3,89.2,8.3,1.2,0.0,0.0,19.3,
140000582,Alateng,Heili,The Mongolian Knight,Bantamweight,1991-12-14T00:00:00,65.0,135.0,66.0,14.0,8.0,1.0,0.0,10.0,7.0,7.0,2.0,0.0,0.0,0.0,140000582.0,Alateng,Heili,6.8,50.9,5.6,0.0,0.0,0.0,13.4,
140000583,Danaa,Batgerel,Storm,Bantamweight,1989-07-04T00:00:00,67.0,135.0,70.0,7.0,2.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,140000583.0,Danaa,Batgerel,13.5,59.9,0.0,0.0,17.2,17.2,0.0,
140000584,Khadis,Ibragimov,,Light Heavyweight,1995-05-21T00:00:00,75.0,205.0,78.5,8.0,4.0,0.0,0.0,5.0,2.0,7.0,2.0,2.0,0.0,0.0,140000584.0,Khadis,Ibragimov,8.5,77.0,2.3,0.8,0.0,0.0,0.0,
140000585,Da Un,Jung,Sseda,Light Heavyweight,1993-12-07T00:00:00,76.0,206.0,78.5,13.0,2.0,1.0,0.0,15.0,0.0,5.0,2.0,0.0,0.0,0.0,140000585.0,Da Un,Jung,12.1,67.3,0.0,1.3,14.9,14.9,0.0,
140000586,Su,Mudaerji,The Tibetan Eagle,Flyweight,1996-01-20T00:00:00,68.0,126.0,72.0,14.0,4.0,0.0,0.0,17.0,0.0,2.0,10.0,0.0,0.0,0.0,140000586.0,Su,Mudaerji,10.7,79.1,1.0,1.9,13.3,13.3,17.2,
140000587,Jun Yong,Park,The Iron Turtle,Middleweight,1991-02-27T00:00:00,70.0,185.0,73.0,12.0,4.0,0.0,0.0,12.0,0.0,7.0,5.0,0.0,0.0,0.0,140000587.0,Jun Yong,Park,10.1,72.9,8.1,0.0,0.0,0.0,19.3,
140000588,Mizuki,Inoue,,Women's Strawweight,1994-08-19T00:00:00,63.0,115.0,65.0,14.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,140000588.0,Mizuki,Inoue,11.9,77.7,0.0,0.0,0.0,0.0,11.9,
140000589,Wu,Yanan,Mulan,Women's Bantamweight,1996-04-18T00:00:00,68.0,135.0,66.0,11.0,4.0,0.0,0.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0,140000589.0,Wu,Yanan,10.8,70.2,1.5,0.7,0.0,0.0,0.0,
140000590,Song,Kenan,The Assassin,Welterweight,1990-03-10T00:00:00,72.0,170.0,71.0,16.0,5.0,0.0,0.0,12.0,5.0,14.0,0.0,0.0,0.0,0.0,140000590.0,Song,Kenan,10.3,70.3,0.0,0.0,22.1,22.1,11.3,
140000591,Li,Jingliang,The Leech,Welterweight,1988-03-20T00:00:00,72.0,170.0,71.5,18.0,6.0,0.0,0.0,14.0,0.0,10.0,2.0,0.0,0.0,0.0,140000591.0,Li,Jingliang,10.8,65.7,3.1,0.0,45.0,45.0,19.3,
140000592,Fares,Ziam,Smile Killer,Lightweight,1997-03-21T00:00:00,73.0,155.0,75.0,11.0,3.0,0.0,0.0,12.0,0.0,10.0,5.0,0.0,0.0,0.0,140000592.0,Fares,Ziam,4.5,73.3,1.2,0.0,0.0,0.0,11.0,
140000593,Don,Madge,Magic Man,Lightweight,1990-11-12T00:00:00,72.0,155.0,72.5,9.0,3.0,1.0,0.0,12.0,2.0,7.0,2.0,0.0,0.0,0.0,140000593.0,Don,Madge,5.0,81.1,5.3,1.8,11.9,11.9,11.9,
140000594,Muslim,Salikhov,King of Kung Fu,Welterweight,1984-06-09T00:00:00,71.0,170.0,70.0,17.0,2.0,0.0,0.0,19.0,0.0,5.0,5.0,0.0,0.0,0.0,140000594.0,Muslim,Salikhov,6.8,71.9,2.1,0.0,16.3,16.3,16.3,
140000595,Teemu,Packalen,Pacu,Lightweight,1987-05-22T00:00:00,73.0,155.0,75.5,8.0,3.0,0.0,0.0,5.0,5.0,14.0,0.0,0.0,0.0,0.0,140000595.0,Teemu,Packalen,6.1,83.9,5.5,3.7,0.0,0.0,0.0,
140000596,Ottman,Azaitar,Bulldozer,Lightweight,1990-02-20T00:00:00,68.0,155.0,71.0,13.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,140000596.0,Ottman,Azaitar,13.0,88.5,0.0,0.0,23.7,23.7,0.0,
140000597,Liana,Jojua,She Wolf,Women's Flyweight,1995-03-22T00:00:00,64.0,126.0,62.0,8.0,4.0,0.0,0.0,2.0,5.0,14.0,2.0,2.0,0.0,0.0,140000597.0,Liana,Jojua,6.0,61.5,3.6,5.3,0.0,0.0,0.0,
140000598,Zubaira,Tukhugov,Warrior,Featherweight,1991-01-15T00:00:00,68.0,145.0,68.0,19.0,5.0,1.0,0.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,140000598.0,Zubaira,Tukhugov,6.1,59.6,6.1,0.0,12.4,12.4,12.4,
140000599,Lerone,Murphy,The Miracle,Featherweight,1991-07-22T00:00:00,69.0,146.0,73.5,10.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,140000599.0,Lerone,Murphy,6.2,65.4,1.9,3.7,14.0,14.0,14.0,
140000600,Mairbek,Taisumov,Beckan,Lightweight,1988-08-08T00:00:00,69.0,155.0,73.0,27.0,6.0,0.0,0.0,23.0,2.0,14.0,2.0,0.0,0.0,0.0,140000600.0,Mairbek,Taisumov,7.1,60.5,3.2,0.0,23.4,23.4,14.4,
140000601,Khabib,Nurmagomedov,The Eagle,Lightweight,1988-09-20T00:00:00,70.0,155.0,70.0,29.0,0.0,0.0,0.0,12.0,0.0,17.0,0.0,10.0,0.0,0.0,140000601.0,Khabib,Nurmagomedov,9.8,75.4,12.7,1.9,10.7,10.7,31.9,
140000602,Chas,Skelly,The Scrapper,Featherweight,1985-05-11T00:00:00,71.0,145.0,72.5,18.0,3.0,0.0,1.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,140000602.0,Chas,Skelly,4.8,62.3,4.1,5.8,10.8,10.8,14.0,
140000603,Jordan,Griffin,Native Psycho,Featherweight,1990-02-28T00:00:00,70.0,145.0,73.0,18.0,8.0,0.0,0.0,12.0,2.0,14.0,5.0,0.0,0.0,0.0,140000603.0,Jordan,Griffin,6.2,72.2,1.9,4.3,0.0,0.0,0.0,
140000604,Uriah,Hall,Prime Time,Middleweight,1984-07-31T00:00:00,72.0,185.0,79.5,17.0,9.0,0.0,0.0,20.0,10.0,2.0,0.0,5.0,5.0,0.0,140000604.0,Uriah,Hall,8.0,78.8,1.6,0.5,29.7,29.7,11.9,
140000605,Tristan,Connelly,Boondock,Lightweight,1985-12-12T00:00:00,70.0,170.0,68.0,14.0,6.0,0.0,0.0,10.0,2.0,14.0,2.0,0.0,0.0,0.0,140000605.0,Tristan,Connelly,10.2,79.1,0.0,2.4,0.0,0.0,11.9,
140000606,Todd,Duffee,,Heavyweight,1985-12-06T00:00:00,75.0,244.0,78.0,9.0,3.0,0.0,1.0,14.0,7.0,0.0,0.0,0.0,2.0,0.0,140000606.0,Todd,Duffee,14.1,57.5,1.7,0.0,35.6,35.6,0.0,
140000607,Claudio,Puelles,El Nino,Lightweight,1996-04-21T00:00:00,71.0,155.0,72.0,10.0,2.0,0.0,0.0,5.0,2.0,12.0,0.0,0.0,2.0,0.0,140000607.0,Claudio,Puelles,4.6,68.5,7.3,3.1,0.0,0.0,12.9,
140000608,Tyson,Nam,,Flyweight,1983-10-06T00:00:00,67.0,126.0,68.0,20.0,12.0,1.0,0.0,17.0,7.0,2.0,0.0,0.0,2.0,0.0,140000608.0,Tyson,Nam,8.7,48.6,0.0,0.0,14.4,14.4,0.0,
140000609,Sergio,Pettis,The Phenom,Bantamweight,1993-08-18T00:00:00,66.0,125.0,69.0,20.0,5.0,0.0,0.0,7.0,2.0,10.0,2.0,2.0,0.0,2.0,140000609.0,Sergio,Pettis,9.2,57.8,2.0,0.9,0.0,0.0,60.4,
140000610,Ariane,Carnelossi,Sorriso,Women's Strawweight,1992-11-17T00:00:00,62.0,115.0,61.5,12.0,2.0,0.0,0.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,140000610.0,Ariane,Carnelossi,14.4,59.8,0.0,0.0,0.0,0.0,0.0,
140000611,Martin,Bravo,El Toro,Featherweight,1993-09-21T00:00:00,68.0,145.0,71.5,12.0,3.0,0.0,0.0,10.0,5.0,12.0,0.0,2.0,0.0,0.0,140000611.0,Martin,Bravo,11.8,61.0,6.2,0.0,10.3,10.3,0.0,
140000612,Vanessa,Melo,Miss Simpatia,Women's Bantamweight,1988-03-27T00:00:00,65.0,135.0,65.0,11.0,8.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,140000612.0,Vanessa,Melo,8.3,47.5,0.0,0.0,0.0,0.0,12.5,
140000613,Brandon,Moreno,The Assassin Baby,Flyweight,1993-12-07T00:00:00,67.0,125.0,70.0,18.0,5.0,2.0,0.0,7.0,0.0,15.0,0.0,2.0,0.0,2.0,140000613.0,Brandon,Moreno,8.1,59.9,4.8,1.5,9.5,9.5,18.5,
140000614,Askar,Askarov,Bullet,Flyweight,1992-10-09T00:00:00,66.0,125.0,67.0,12.0,0.0,1.0,0.0,7.0,0.0,11.0,0.0,7.0,0.0,0.0,140000614.0,Askar,Askarov,7.6,80.6,4.8,0.0,0.0,0.0,23.7,
140000615,Yair,Rodriguez,El Pantera,Featherweight,1992-10-06T00:00:00,71.0,145.0,71.0,13.0,2.0,0.0,1.0,12.0,5.0,5.0,0.0,2.0,0.0,0.0,140000615.0,Yair,Rodriguez,10.3,69.7,2.1,2.1,29.0,29.0,48.2,
140000616,Jack,Shore,Tank,Bantamweight,1995-02-06T00:00:00,68.0,135.0,71.0,13.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,5.0,0.0,0.0,140000616.0,Jack,Shore,8.8,84.5,12.3,3.5,0.0,0.0,0.0,
140000617,Giga,Chikadze,,Featherweight,1988-08-25T00:00:00,72.0,145.0,74.0,12.0,2.0,0.0,0.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,140000617.0,Giga,Chikadze,8.2,67.6,0.9,0.0,11.0,11.0,44.1,
140000618,Siyar,Bahadurzada,The Great,Welterweight,1984-04-17T00:00:00,71.0,170.0,73.0,24.0,8.0,1.0,0.0,20.0,0.0,11.0,5.0,0.0,0.0,0.0,140000618.0,Siyar,Bahadurzada,6.9,62.9,3.1,0.8,14.0,14.0,0.0,
140000619,Makhmud,Muradov,Mach,Middleweight,1990-02-08T00:00:00,74.0,185.0,75.5,25.0,6.0,0.0,0.0,26.0,2.0,7.0,7.0,0.0,0.0,0.0,140000619.0,Makhmud,Muradov,12.7,65.8,0.9,0.9,15.4,15.4,7.7,
140000620,Nicolas,Dalby,Lokomotivo,Welterweight,1984-11-16T00:00:00,71.0,170.0,74.5,19.0,3.0,1.0,2.0,14.0,0.0,10.0,0.0,7.0,0.0,2.0,140000620.0,Nicolas,Dalby,7.6,57.9,3.5,0.0,0.0,0.0,18.5,
140000621,Mark O.,Madsen,The Olympian,Lightweight,1984-09-23T00:00:00,68.0,155.0,72.0,10.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,140000621.0,Mark O.,Madsen,5.4,65.7,12.9,0.0,15.4,15.4,15.4,
140000622,Bruno,Silva,Bulldog,Flyweight,1990-03-16T00:00:00,64.0,125.0,65.0,10.0,5.0,2.0,1.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,140000622.0,Bruno,Silva,6.2,66.3,7.5,0.0,0.0,0.0,0.0,
140000623,Ji Yeon,Kim,Firefist,Women's Flyweight,1989-10-18T00:00:00,67.0,126.0,72.0,9.0,3.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,140000623.0,Ji Yeon,Kim,10.7,53.0,0.0,0.0,11.0,11.0,22.1,
140000624,Jamie,Mullarkey,,Lightweight,1994-08-17T00:00:00,72.0,155.0,74.0,12.0,4.0,0.0,0.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,140000624.0,Jamie,Mullarkey,4.5,51.8,9.5,1.2,0.0,0.0,0.0,
